,Unnamed: 0,reference_num,Ligand1,Ligand2,Lable,Lable1,Lable2,Rank1,Rank2,Rank,Ligand1_num,Ligand2_num,abs_label_p,abs_predict_p
17,17,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_33_dgl_group.pkl,0.7652786947226238,5.8278915982722985,5.062612903549675,37,17,37,MCL1_31,MCL1_33,5.062613010406494,5.26920223236084
18,18,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_42_dgl_group.pkl,-0.7211280007963241,5.8278915982722985,6.549019599068623,37,18,37,MCL1_31,MCL1_42,6.549019813537598,5.994562312960625
19,19,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_40_dgl_group.pkl,0.4930160821770748,5.8278915982722985,5.334875516095224,37,19,37,MCL1_31,MCL1_40,5.334875583648682,6.485368132591248
20,20,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_67_dgl_group.pkl,0.2501872655823955,5.8278915982722985,5.577704332689903,37,20,37,MCL1_31,MCL1_67,5.577704429626465,6.611219704151154
21,21,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_53_dgl_group.pkl,-1.501123593494384,5.8278915982722985,7.329015191766683,37,21,37,MCL1_31,MCL1_53,7.329015254974365,7.29724657535553
22,22,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_57_dgl_group.pkl,-0.8241462866243658,5.8278915982722985,6.652037884896664,37,22,37,MCL1_31,MCL1_57,6.652038097381592,5.951649188995361
23,23,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_44_dgl_group.pkl,-0.5518836740788178,5.8278915982722985,6.379775272351116,37,23,37,MCL1_31,MCL1_44,6.379775047302246,6.388284802436829
24,24,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_34_dgl_group.pkl,0.772637143710341,5.8278915982722985,5.0552544545619575,37,24,37,MCL1_31,MCL1_34,5.055254459381104,6.074523240327835
25,25,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_30_dgl_group.pkl,0.0515091429140213,5.8278915982722985,5.776382455358277,37,25,37,MCL1_31,MCL1_30,5.776382446289063,5.238056421279907
26,26,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_28_dgl_group.pkl,0.95659836840328,5.8278915982722985,4.871293229869019,37,26,37,MCL1_31,MCL1_28,4.871293067932129,4.73772656917572
27,27,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_51_dgl_group.pkl,-0.3899977963490322,5.8278915982722985,6.217889394621331,37,27,37,MCL1_31,MCL1_51,6.217889308929443,6.545011639595032
28,28,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_47_dgl_group.pkl,1.5747080833715552,5.8278915982722985,4.253183514900743,37,28,37,MCL1_31,MCL1_47,4.253183364868164,6.623000264167786
29,29,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_26_dgl_group.pkl,-0.2354703676069638,5.8278915982722985,6.063361965879262,37,29,37,MCL1_31,MCL1_26,6.063362121582031,5.78859406709671
30,30,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_46_dgl_group.pkl,0.2354703676069593,5.8278915982722985,5.592421230665339,37,30,37,MCL1_31,MCL1_46,5.592421054840088,6.707349956035614
31,31,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_48_dgl_group.pkl,0.927164572452412,5.8278915982722985,4.900727025819887,37,31,37,MCL1_31,MCL1_48,4.900726795196533,5.570712089538574
32,32,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_49_dgl_group.pkl,-0.3237717554595729,5.8278915982722985,6.151663353731872,37,32,37,MCL1_31,MCL1_49,6.151663303375244,6.469495296478272
33,33,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_35_dgl_group.pkl,-0.654901959906864,5.8278915982722985,6.4827935581791625,37,33,37,MCL1_31,MCL1_35,6.48279333114624,6.618560671806336
34,34,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_54_dgl_group.pkl,-1.3686715117154646,5.8278915982722985,7.196563109987763,37,34,37,MCL1_31,MCL1_54,7.196563243865967,6.790385663509369
35,35,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_62_dgl_group.pkl,-0.0294337959508741,5.8278915982722985,5.857325394223173,37,35,37,MCL1_31,MCL1_62,5.857325553894043,6.313176453113556
36,36,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_50_dgl_group.pkl,-1.0375413072681765,5.8278915982722985,6.865432905540475,37,36,37,MCL1_31,MCL1_50,6.8654327392578125,6.97387969493866
37,37,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_31_dgl_group.pkl,0.0,5.8278915982722985,5.8278915982722985,37,37,37,MCL1_31,MCL1_31,5.827891826629639,5.907445065677166
38,38,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_60_dgl_group.pkl,-0.7358448987717559,5.8278915982722985,6.563736497044054,37,38,38,MCL1_31,MCL1_60,6.563736438751221,6.540964126586914
39,39,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_37_dgl_group.pkl,-0.7579202457349083,5.8278915982722985,6.585811844007207,37,39,39,MCL1_31,MCL1_37,6.585811614990234,6.998139500617981
40,40,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_64_dgl_group.pkl,-1.162634940059375,5.8278915982722985,6.9905265383316735,37,40,40,MCL1_31,MCL1_64,6.9905266761779785,6.9442784786224365
41,41,0,MCL1//MCL1_31_dgl_group.pkl,MCL1//MCL1_39_dgl_group.pkl,0.6549019599068595,5.8278915982722985,5.172989638365439,37,41,41,MCL1_31,MCL1_39,5.172989845275879,6.113531231880188
42,42,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_29_dgl_group.pkl,1.04489975625589,6.151663353731872,5.1067635974759815,32,0,32,MCL1_49,MCL1_29,5.1067633628845215,5.299633979797363
43,43,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_61_dgl_group.pkl,0.2060365716560896,6.151663353731872,5.945626782075782,32,1,32,MCL1_49,MCL1_61,5.945626735687256,6.21800272166729
44,44,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_45_dgl_group.pkl,-0.4341484902753354,6.151663353731872,6.585811844007207,32,2,32,MCL1_49,MCL1_45,6.585811614990234,6.1545442789793015
45,45,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_41_dgl_group.pkl,0.9050892254892586,6.151663353731872,5.246574128242613,32,3,32,MCL1_49,MCL1_41,5.246573925018311,5.840812563896179
46,46,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_43_dgl_group.pkl,0.9786737153664324,6.151663353731872,5.172989638365439,32,4,32,MCL1_49,MCL1_43,5.172989845275879,6.369658455252647
47,47,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_68_dgl_group.pkl,0.4930160821770739,6.151663353731872,5.6586472715547975,32,5,32,MCL1_49,MCL1_68,5.658647060394287,6.624588072299957
48,48,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_52_dgl_group.pkl,-0.6401850619314269,6.151663353731872,6.791848415663298,32,6,32,MCL1_49,MCL1_52,6.791848182678223,7.565828442573547
49,49,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_63_dgl_group.pkl,-0.51509142914023,6.151663353731872,6.666754782872101,32,7,32,MCL1_49,MCL1_63,6.666754722595215,7.636620998382568
50,50,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_32_dgl_group.pkl,1.3098039198137237,6.151663353731872,4.841859433918148,32,8,32,MCL1_49,MCL1_32,4.841859340667725,4.491381645202637
51,51,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_65_dgl_group.pkl,-0.0367922449385895,6.151663353731872,6.188455598670461,32,9,32,MCL1_49,MCL1_65,6.188455581665039,7.423542141914368
52,52,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_58_dgl_group.pkl,-0.7726371437103445,6.151663353731872,6.924300497442216,32,10,32,MCL1_49,MCL1_58,6.924300670623779,7.354311466217041
53,53,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_27_dgl_group.pkl,1.64829257324873,6.151663353731872,4.5033707804831415,32,11,32,MCL1_49,MCL1_27,4.503370761871338,4.533192753791809
54,54,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_36_dgl_group.pkl,0.132452081778915,6.151663353731872,6.0192112719529565,32,12,32,MCL1_49,MCL1_36,6.019211292266846,6.119938611984253
55,55,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_66_dgl_group.pkl,-0.0515091429140222,6.151663353731872,6.203172496645894,32,13,32,MCL1_49,MCL1_66,6.20317268371582,6.131487786769867
56,56,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_23_dgl_group.pkl,-0.3458471024227263,6.151663353731872,6.497510456154598,32,14,32,MCL1_49,MCL1_23,6.4975104331970215,5.708076179027557
57,57,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_38_dgl_group.pkl,0.9860321643541496,6.151663353731872,5.165631189377722,32,15,32,MCL1_49,MCL1_38,5.165631294250488,5.827958822250366
58,58,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_56_dgl_group.pkl,-0.6622604088945812,6.151663353731872,6.813923762626453,32,16,32,MCL1_49,MCL1_56,6.8139238357543945,6.567631006240845
59,59,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_33_dgl_group.pkl,1.0890504501821967,6.151663353731872,5.062612903549675,32,17,32,MCL1_49,MCL1_33,5.062613010406494,4.982792377471924
60,60,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_42_dgl_group.pkl,-0.3973562453367512,6.151663353731872,6.549019599068623,32,18,32,MCL1_49,MCL1_42,6.549019813537598,5.855127274990082
61,61,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_40_dgl_group.pkl,0.8167878376366478,6.151663353731872,5.334875516095224,32,19,32,MCL1_49,MCL1_40,5.334875583648682,6.281747579574585
62,62,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_67_dgl_group.pkl,0.5739590210419685,6.151663353731872,5.577704332689903,32,20,32,MCL1_49,MCL1_67,5.577704429626465,6.126907870173454
63,63,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_53_dgl_group.pkl,-1.1773518380348111,6.151663353731872,7.329015191766683,32,21,32,MCL1_49,MCL1_53,7.329015254974365,7.334869623184204
64,64,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_57_dgl_group.pkl,-0.5003745311647929,6.151663353731872,6.652037884896664,32,22,32,MCL1_49,MCL1_57,6.652038097381592,5.84747576713562
65,65,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_44_dgl_group.pkl,-0.2281119186192448,6.151663353731872,6.379775272351116,32,23,32,MCL1_49,MCL1_44,6.379775047302246,6.133907184004784
66,66,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_34_dgl_group.pkl,1.096408899169914,6.151663353731872,5.0552544545619575,32,24,32,MCL1_49,MCL1_34,5.055254459381104,5.598438680171967
67,67,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_30_dgl_group.pkl,0.3752808983735942,6.151663353731872,5.776382455358277,32,25,32,MCL1_49,MCL1_30,5.776382446289063,5.128311991691589
68,68,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_28_dgl_group.pkl,1.2803701238628529,6.151663353731872,4.871293229869019,32,26,32,MCL1_49,MCL1_28,4.871293067932129,4.449376702308655
69,69,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_51_dgl_group.pkl,-0.0662260408894592,6.151663353731872,6.217889394621331,32,27,32,MCL1_49,MCL1_51,6.217889308929443,6.416641056537628
70,70,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_47_dgl_group.pkl,1.898479838831128,6.151663353731872,4.253183514900743,32,28,32,MCL1_49,MCL1_47,4.253183364868164,6.306566387414932
71,71,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_26_dgl_group.pkl,0.0883013878526091,6.151663353731872,6.063361965879262,32,29,32,MCL1_49,MCL1_26,6.063362121582031,5.740836381912232
72,72,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_46_dgl_group.pkl,0.5592421230665323,6.151663353731872,5.592421230665339,32,30,32,MCL1_49,MCL1_46,5.592421054840088,6.391273185610771
73,73,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_48_dgl_group.pkl,1.250936327911985,6.151663353731872,4.900727025819887,32,31,32,MCL1_49,MCL1_48,4.900726795196533,5.493992447853088
74,74,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_49_dgl_group.pkl,0.0,6.151663353731872,6.151663353731872,32,32,32,MCL1_49,MCL1_49,6.151663303375244,6.231081172823906
75,75,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_35_dgl_group.pkl,-0.331130204447291,6.151663353731872,6.4827935581791625,32,33,33,MCL1_49,MCL1_35,6.48279333114624,5.977225586771965
76,76,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_54_dgl_group.pkl,-1.0448997562558917,6.151663353731872,7.196563109987763,32,34,34,MCL1_49,MCL1_54,7.196563243865967,6.493980646133423
77,77,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_62_dgl_group.pkl,0.2943379595086988,6.151663353731872,5.857325394223173,32,35,35,MCL1_49,MCL1_62,5.857325553894043,6.150269635021687
78,78,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_50_dgl_group.pkl,-0.7137695518086034,6.151663353731872,6.865432905540475,32,36,36,MCL1_49,MCL1_50,6.8654327392578125,7.867743730545044
79,79,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_31_dgl_group.pkl,0.3237717554595729,6.151663353731872,5.8278915982722985,32,37,37,MCL1_49,MCL1_31,5.827891826629639,5.521769762039185
80,80,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_60_dgl_group.pkl,-0.4120731433121829,6.151663353731872,6.563736497044054,32,38,38,MCL1_49,MCL1_60,6.563736438751221,6.206477306783199
81,81,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_37_dgl_group.pkl,-0.4341484902753354,6.151663353731872,6.585811844007207,32,39,39,MCL1_49,MCL1_37,6.585811614990234,6.651258885860443
82,82,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_64_dgl_group.pkl,-0.838863184599802,6.151663353731872,6.9905265383316735,32,40,40,MCL1_49,MCL1_64,6.9905266761779785,6.674363315105438
83,83,1,MCL1//MCL1_49_dgl_group.pkl,MCL1//MCL1_39_dgl_group.pkl,0.9786737153664324,6.151663353731872,5.172989638365439,32,41,41,MCL1_49,MCL1_39,5.172989845275879,6.051652058959007
84,84,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_29_dgl_group.pkl,0.0662260408894575,5.172989638365439,5.1067635974759815,4,0,4,MCL1_43,MCL1_29,5.1067633628845215,4.07508659362793
85,85,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_61_dgl_group.pkl,-0.7726371437103428,5.172989638365439,5.945626782075782,4,1,4,MCL1_43,MCL1_61,5.945626735687256,5.096538931131363
86,86,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_45_dgl_group.pkl,-1.412822205641768,5.172989638365439,6.585811844007207,4,2,4,MCL1_43,MCL1_45,6.585811614990234,4.96458213031292
87,87,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_41_dgl_group.pkl,-0.0735844898771738,5.172989638365439,5.246574128242613,4,3,4,MCL1_43,MCL1_41,5.246573925018311,4.267214417457581
88,88,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_43_dgl_group.pkl,0.0,5.172989638365439,5.172989638365439,4,4,4,MCL1_43,MCL1_43,5.172989845275879,5.252579048275948
89,89,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_68_dgl_group.pkl,-0.4856576331893585,5.172989638365439,5.6586472715547975,4,5,5,MCL1_43,MCL1_68,5.658647060394287,5.605324685573578
90,90,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_52_dgl_group.pkl,-1.618858777297859,5.172989638365439,6.791848415663298,4,6,6,MCL1_43,MCL1_52,6.791848182678223,5.90443766117096
91,91,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_63_dgl_group.pkl,-1.4937651445066624,5.172989638365439,6.666754782872101,4,7,7,MCL1_43,MCL1_63,6.666754722595215,5.872538089752197
92,92,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_32_dgl_group.pkl,0.331130204447291,5.172989638365439,4.841859433918148,4,8,8,MCL1_43,MCL1_32,4.841859340667725,3.124049186706543
93,93,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_65_dgl_group.pkl,-1.015465960305022,5.172989638365439,6.188455598670461,4,9,9,MCL1_43,MCL1_65,6.188455581665039,5.799626350402832
94,94,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_58_dgl_group.pkl,-1.751310859076777,5.172989638365439,6.924300497442216,4,10,10,MCL1_43,MCL1_58,6.924300670623779,5.720077216625214
95,95,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_27_dgl_group.pkl,0.6696188578822975,5.172989638365439,4.5033707804831415,4,11,11,MCL1_43,MCL1_27,4.503370761871338,2.9178409576416016
96,96,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_36_dgl_group.pkl,-0.8462216335875175,5.172989638365439,6.0192112719529565,4,12,12,MCL1_43,MCL1_36,6.019211292266846,5.016106650233269
97,97,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_66_dgl_group.pkl,-1.0301828582804546,5.172989638365439,6.203172496645894,4,13,13,MCL1_43,MCL1_66,6.20317268371582,4.869404911994934
98,98,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_23_dgl_group.pkl,-1.3245208177891588,5.172989638365439,6.497510456154598,4,14,14,MCL1_43,MCL1_23,6.4975104331970215,4.172868013381958
99,99,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_38_dgl_group.pkl,0.0073584489877172,5.172989638365439,5.165631189377722,4,15,15,MCL1_43,MCL1_38,5.165631294250488,4.135483503341675
100,100,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_56_dgl_group.pkl,-1.6409341242610136,5.172989638365439,6.813923762626453,4,16,16,MCL1_43,MCL1_56,6.8139238357543945,5.30720753967762
101,101,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_33_dgl_group.pkl,0.1103767348157642,5.172989638365439,5.062612903549675,4,17,17,MCL1_43,MCL1_33,5.062613010406494,3.661725878715515
102,102,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_42_dgl_group.pkl,-1.3760299607031836,5.172989638365439,6.549019599068623,4,18,18,MCL1_43,MCL1_42,6.549019813537598,4.004029154777527
103,103,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_40_dgl_group.pkl,-0.1618858777297847,5.172989638365439,5.334875516095224,4,19,19,MCL1_43,MCL1_40,5.334875583648682,5.0242850035429
104,104,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_67_dgl_group.pkl,-0.4047146943244639,5.172989638365439,5.577704332689903,4,20,20,MCL1_43,MCL1_67,5.577704429626465,5.000890895724297
105,105,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_53_dgl_group.pkl,-2.156025553401244,5.172989638365439,7.329015191766683,4,21,21,MCL1_43,MCL1_53,7.329015254974365,5.739477217197418
106,106,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_57_dgl_group.pkl,-1.4790482465312254,5.172989638365439,6.652037884896664,4,22,22,MCL1_43,MCL1_57,6.652038097381592,4.270696520805359
107,107,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_44_dgl_group.pkl,-1.2067856339856773,5.172989638365439,6.379775272351116,4,23,23,MCL1_43,MCL1_44,6.379775047302246,4.875386297702789
108,108,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_34_dgl_group.pkl,0.1177351838034814,5.172989638365439,5.0552544545619575,4,24,24,MCL1_43,MCL1_34,5.055254459381104,4.565663278102875
109,109,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_30_dgl_group.pkl,-0.6033928169928382,5.172989638365439,5.776382455358277,4,25,25,MCL1_43,MCL1_30,5.776382446289063,3.627127170562744
110,110,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_28_dgl_group.pkl,0.3016964084964204,5.172989638365439,4.871293229869019,4,26,26,MCL1_43,MCL1_28,4.871293067932129,3.3764328956604004
111,111,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_51_dgl_group.pkl,-1.0448997562558917,5.172989638365439,6.217889394621331,4,27,27,MCL1_43,MCL1_51,6.217889308929443,5.293840810656548
112,112,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_47_dgl_group.pkl,0.9198061234646956,5.172989638365439,4.253183514900743,4,28,28,MCL1_43,MCL1_47,4.253183364868164,4.958809778094292
113,113,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_26_dgl_group.pkl,-0.8903723275138233,5.172989638365439,6.063361965879262,4,29,29,MCL1_43,MCL1_26,6.063362121582031,3.793785452842712
114,114,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_46_dgl_group.pkl,-0.4194315922999001,5.172989638365439,5.592421230665339,4,30,30,MCL1_43,MCL1_46,5.592421054840088,5.186142832040787
115,115,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_48_dgl_group.pkl,0.2722626125455525,5.172989638365439,4.900727025819887,4,31,31,MCL1_43,MCL1_48,4.900726795196533,3.301236033439636
116,116,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_49_dgl_group.pkl,-0.9786737153664324,5.172989638365439,6.151663353731872,4,32,32,MCL1_43,MCL1_49,6.151663303375244,5.060408309102058
117,117,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_35_dgl_group.pkl,-1.3098039198137237,5.172989638365439,6.4827935581791625,4,33,33,MCL1_43,MCL1_35,6.48279333114624,4.869624733924866
118,118,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_54_dgl_group.pkl,-2.023573471622324,5.172989638365439,7.196563109987763,4,34,34,MCL1_43,MCL1_54,7.196563243865967,5.517623424530029
119,119,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_62_dgl_group.pkl,-0.6843357558577337,5.172989638365439,5.857325394223173,4,35,35,MCL1_43,MCL1_62,5.857325553894043,4.931236132979393
120,120,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_50_dgl_group.pkl,-1.6924432671750358,5.172989638365439,6.865432905540475,4,36,36,MCL1_43,MCL1_50,6.8654327392578125,5.499372005462647
121,121,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_31_dgl_group.pkl,-0.6549019599068595,5.172989638365439,5.8278915982722985,4,37,37,MCL1_43,MCL1_31,5.827891826629639,4.390185475349426
122,122,2,MCL1//MCL1_43_dgl_group.pkl,MCL1//MCL1_60_dgl_group.pkl,-1.3907468586786154,5.172989638365439,6.563736497044054,4,38,38,MCL1_43,MCL1_60,6.563736438751221,5.078683272004128
