,Unnamed: 0,reference_num,Ligand1,Ligand2,Lable,Lable1,Lable2,Rank1,Rank2,Rank,Ligand1_num,Ligand2_num,abs_label_p,abs_predict_p
14,14,0,cmet//lig_cmet_CHEMBL3402764_90_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402754_40_dgl_group.pkl,-0.3500000000000005,7.05,7.4,3,14,14,lig_cmet_CHEMBL3402764_90,lig_cmet_CHEMBL3402754_40,7.400000095367432,7.032685235142708
15,15,0,cmet//lig_cmet_CHEMBL3402764_90_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402751_2100_dgl_group.pkl,1.37,7.05,5.68,3,15,15,lig_cmet_CHEMBL3402764_90,lig_cmet_CHEMBL3402751_2100,5.679999828338623,7.452885866165161
16,16,0,cmet//lig_cmet_CHEMBL3402764_90_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402747_3400_dgl_group.pkl,1.58,7.05,5.47,3,16,16,lig_cmet_CHEMBL3402764_90,lig_cmet_CHEMBL3402747_3400,5.46999979019165,6.887628003954887
17,17,0,cmet//lig_cmet_CHEMBL3402764_90_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402752_30000_dgl_group.pkl,2.53,7.05,4.52,3,17,17,lig_cmet_CHEMBL3402764_90,lig_cmet_CHEMBL3402752_30000,4.519999980926514,6.630352854728699
18,18,0,cmet//lig_cmet_CHEMBL3402764_90_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402742_23_dgl_group.pkl,-0.5899999999999999,7.05,7.64,3,18,18,lig_cmet_CHEMBL3402764_90,lig_cmet_CHEMBL3402742_23,7.639999866485596,9.051819324493408
19,19,0,cmet//lig_cmet_CHEMBL3402764_90_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402758_10_dgl_group.pkl,-0.9500000000000002,7.05,8.0,3,19,19,lig_cmet_CHEMBL3402764_90,lig_cmet_CHEMBL3402758_10,8.0,7.522140264511108
20,20,0,cmet//lig_cmet_CHEMBL3402764_90_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402741_400_dgl_group.pkl,0.6499999999999995,7.05,6.4,3,20,20,lig_cmet_CHEMBL3402764_90,lig_cmet_CHEMBL3402741_400,6.400000095367432,8.17818570137024
21,21,0,cmet//lig_cmet_CHEMBL3402764_90_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402762_1_dgl_group.pkl,-1.95,7.05,9.0,3,21,21,lig_cmet_CHEMBL3402764_90,lig_cmet_CHEMBL3402762_1,9.0,8.216093301773071
22,22,0,cmet//lig_cmet_CHEMBL3402764_90_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402744_300_dgl_group.pkl,0.5300000000000002,7.05,6.52,3,22,22,lig_cmet_CHEMBL3402764_90,lig_cmet_CHEMBL3402744_300,6.519999980926514,7.014193698763847
23,23,0,cmet//lig_cmet_CHEMBL3402764_90_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402760_1_dgl_group.pkl,-1.95,7.05,9.0,3,23,23,lig_cmet_CHEMBL3402764_90,lig_cmet_CHEMBL3402760_1,9.0,8.327511429786682
24,24,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402756_2_dgl_group.pkl,-2.2700000000000005,6.3,8.57,6,0,6,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402756_2.7,8.569999694824219,6.749427616596222
25,25,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402743_42_dgl_group.pkl,-1.08,6.3,7.38,6,1,6,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402743_42,7.380000114440918,6.155579432845116
26,26,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402748_5300_dgl_group.pkl,1.0199999999999996,6.3,5.28,6,2,6,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402748_5300,5.28000020980835,6.234404310584068
27,27,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402764_90_dgl_group.pkl,-0.75,6.3,7.05,6,3,6,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402764_90,7.050000190734863,5.780574321746826
28,28,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402750_400_dgl_group.pkl,-0.1000000000000005,6.3,6.4,6,4,6,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402750_400,6.400000095367432,6.257247030735016
29,29,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,-0.4000000000000003,6.3,6.7,6,5,6,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402753_200,6.699999809265137,6.840931177139282
30,30,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,0.0,6.3,6.3,6,6,6,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402749_500,6.300000190734863,6.379938676953316
31,31,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402765_11-charged-pKa-8_dgl_group.pkl,-1.66,6.3,7.96,6,7,7,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402765_11-charged-pKa-8.1,7.960000038146973,7.034444093704224
32,32,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402757_6_dgl_group.pkl,-1.89,6.3,8.19,6,8,8,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402757_6.5,8.1899995803833,6.992248773574829
33,33,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402759_5_dgl_group.pkl,-1.9400000000000004,6.3,8.24,6,9,9,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402759_5.7,8.239999771118164,6.869975745677948
34,34,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,0.92,6.3,5.38,6,10,10,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402755_4200,5.380000114440918,6.653398305177689
35,35,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402761_1_dgl_group.pkl,-2.7,6.3,9.0,6,11,11,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402761_1,9.0,7.001073122024536
36,36,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402745_200_dgl_group.pkl,-0.4000000000000003,6.3,6.7,6,12,12,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402745_200,6.699999809265137,6.2471135556697845
37,37,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402763_90_dgl_group.pkl,-0.75,6.3,7.05,6,13,13,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402763_90,7.050000190734863,7.090815961360931
38,38,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402754_40_dgl_group.pkl,-1.1000000000000003,6.3,7.4,6,14,14,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402754_40,7.400000095367432,5.640149891376495
39,39,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402751_2100_dgl_group.pkl,0.6200000000000001,6.3,5.68,6,15,15,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402751_2100,5.679999828338623,6.278627991676331
40,40,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402747_3400_dgl_group.pkl,0.8300000000000001,6.3,5.47,6,16,16,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402747_3400,5.46999979019165,5.141290307044983
41,41,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402752_30000_dgl_group.pkl,1.7800000000000002,6.3,4.52,6,17,17,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402752_30000,4.519999980926514,5.350633144378662
42,42,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402742_23_dgl_group.pkl,-1.34,6.3,7.64,6,18,18,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402742_23,7.639999866485596,7.2867958545684814
43,43,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402758_10_dgl_group.pkl,-1.7000000000000002,6.3,8.0,6,19,19,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402758_10,8.0,6.245839387178421
44,44,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402741_400_dgl_group.pkl,-0.1000000000000005,6.3,6.4,6,20,20,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402741_400,6.400000095367432,6.778962314128876
45,45,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402762_1_dgl_group.pkl,-2.7,6.3,9.0,6,21,21,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402762_1,9.0,7.254961848258972
46,46,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402744_300_dgl_group.pkl,-0.2199999999999997,6.3,6.52,6,22,22,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402744_300,6.519999980926514,5.641408741474152
47,47,1,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402760_1_dgl_group.pkl,-2.7,6.3,9.0,6,23,23,lig_cmet_CHEMBL3402749_500,lig_cmet_CHEMBL3402760_1,9.0,6.9552372097969055
48,48,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402756_2_dgl_group.pkl,-1.87,6.7,8.57,5,0,5,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402756_2.7,8.569999694824219,6.8440937995910645
49,49,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402743_42_dgl_group.pkl,-0.6799999999999997,6.7,7.38,5,1,5,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402743_42,7.380000114440918,6.3710246086120605
50,50,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402748_5300_dgl_group.pkl,1.42,6.7,5.28,5,2,5,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402748_5300,5.28000020980835,5.8834527134895325
51,51,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402764_90_dgl_group.pkl,-0.3499999999999996,6.7,7.05,5,3,5,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402764_90,7.050000190734863,6.064749896526337
52,52,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402750_400_dgl_group.pkl,0.2999999999999998,6.7,6.4,5,4,5,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402750_400,6.400000095367432,6.096768915653229
53,53,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,0.0,6.7,6.7,5,5,5,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402753_200,6.699999809265137,6.779646649956703
54,54,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,0.4000000000000003,6.7,6.3,5,6,6,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402749_500,6.300000190734863,6.203571259975433
55,55,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402765_11-charged-pKa-8_dgl_group.pkl,-1.2599999999999998,6.7,7.96,5,7,7,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402765_11-charged-pKa-8.1,7.960000038146973,7.18697190284729
56,56,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402757_6_dgl_group.pkl,-1.489999999999999,6.7,8.19,5,8,8,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402757_6.5,8.1899995803833,7.170715570449829
57,57,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402759_5_dgl_group.pkl,-1.54,6.7,8.24,5,9,9,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402759_5.7,8.239999771118164,7.064891993999481
58,58,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,1.3200000000000005,6.7,5.38,5,10,10,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402755_4200,5.380000114440918,6.50576813519001
59,59,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402761_1_dgl_group.pkl,-2.3,6.7,9.0,5,11,11,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402761_1,9.0,7.181368708610535
60,60,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402745_200_dgl_group.pkl,0.0,6.7,6.7,5,12,12,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402745_200,6.699999809265137,6.403822541236877
61,61,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402763_90_dgl_group.pkl,-0.3499999999999996,6.7,7.05,5,13,13,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402763_90,7.050000190734863,7.274285852909088
62,62,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402754_40_dgl_group.pkl,-0.7000000000000002,6.7,7.4,5,14,14,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402754_40,7.400000095367432,5.721756458282471
63,63,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402751_2100_dgl_group.pkl,1.0200000000000005,6.7,5.68,5,15,15,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402751_2100,5.679999828338623,6.193664610385895
64,64,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402747_3400_dgl_group.pkl,1.2300000000000004,6.7,5.47,5,16,16,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402747_3400,5.46999979019165,5.270452857017517
65,65,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402752_30000_dgl_group.pkl,2.1800000000000006,6.7,4.52,5,17,17,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402752_30000,4.519999980926514,5.589923858642578
66,66,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402742_23_dgl_group.pkl,-0.9399999999999996,6.7,7.64,5,18,18,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402742_23,7.639999866485596,7.431667745113373
67,67,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402758_10_dgl_group.pkl,-1.2999999999999998,6.7,8.0,5,19,19,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402758_10,8.0,6.420463621616364
68,68,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402741_400_dgl_group.pkl,0.2999999999999998,6.7,6.4,5,20,20,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402741_400,6.400000095367432,7.010354995727539
69,69,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402762_1_dgl_group.pkl,-2.3,6.7,9.0,5,21,21,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402762_1,9.0,7.428530693054199
70,70,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402744_300_dgl_group.pkl,0.1800000000000006,6.7,6.52,5,22,22,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402744_300,6.519999980926514,5.792481422424316
71,71,2,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402760_1_dgl_group.pkl,-2.3,6.7,9.0,5,23,23,lig_cmet_CHEMBL3402753_200,lig_cmet_CHEMBL3402760_1,9.0,7.111348390579224
72,72,3,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402756_2_dgl_group.pkl,-3.1900000000000004,5.38,8.57,10,0,10,lig_cmet_CHEMBL3402755_4200,lig_cmet_CHEMBL3402756_2.7,8.569999694824219,5.588711321353912
73,73,3,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402743_42_dgl_group.pkl,-2.0,5.38,7.38,10,1,10,lig_cmet_CHEMBL3402755_4200,lig_cmet_CHEMBL3402743_42,7.380000114440918,5.126141548156738
74,74,3,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402748_5300_dgl_group.pkl,0.0999999999999996,5.38,5.28,10,2,10,lig_cmet_CHEMBL3402755_4200,lig_cmet_CHEMBL3402748_5300,5.28000020980835,4.822413802146912
75,75,3,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402764_90_dgl_group.pkl,-1.67,5.38,7.05,10,3,10,lig_cmet_CHEMBL3402755_4200,lig_cmet_CHEMBL3402764_90,7.050000190734863,4.837336957454681
76,76,3,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402750_400_dgl_group.pkl,-1.0200000000000005,5.38,6.4,10,4,10,lig_cmet_CHEMBL3402755_4200,lig_cmet_CHEMBL3402750_400,6.400000095367432,4.803805589675903
77,77,3,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402753_200_dgl_group.pkl,-1.3200000000000005,5.38,6.7,10,5,10,lig_cmet_CHEMBL3402755_4200,lig_cmet_CHEMBL3402753_200,6.699999809265137,5.634932190179825
78,78,3,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402749_500_dgl_group.pkl,-0.92,5.38,6.3,10,6,10,lig_cmet_CHEMBL3402755_4200,lig_cmet_CHEMBL3402749_500,6.300000190734863,5.045818328857422
79,79,3,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402765_11-charged-pKa-8_dgl_group.pkl,-2.58,5.38,7.96,10,7,10,lig_cmet_CHEMBL3402755_4200,lig_cmet_CHEMBL3402765_11-charged-pKa-8.1,7.960000038146973,5.928452134132385
80,80,3,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402757_6_dgl_group.pkl,-2.81,5.38,8.19,10,8,10,lig_cmet_CHEMBL3402755_4200,lig_cmet_CHEMBL3402757_6.5,8.1899995803833,5.912867248058319
81,81,3,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402759_5_dgl_group.pkl,-2.8600000000000003,5.38,8.24,10,9,10,lig_cmet_CHEMBL3402755_4200,lig_cmet_CHEMBL3402759_5.7,8.239999771118164,5.818904519081116
82,82,3,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,0.0,5.38,5.38,10,10,10,lig_cmet_CHEMBL3402755_4200,lig_cmet_CHEMBL3402755_4200,5.380000114440918,5.45981402695179
83,83,3,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402761_1_dgl_group.pkl,-3.62,5.38,9.0,10,11,11,lig_cmet_CHEMBL3402755_4200,lig_cmet_CHEMBL3402761_1,9.0,5.927806198596954
84,84,3,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402745_200_dgl_group.pkl,-1.3200000000000005,5.38,6.7,10,12,12,lig_cmet_CHEMBL3402755_4200,lig_cmet_CHEMBL3402745_200,6.699999809265137,5.172073855996132
85,85,3,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402763_90_dgl_group.pkl,-1.67,5.38,7.05,10,13,13,lig_cmet_CHEMBL3402755_4200,lig_cmet_CHEMBL3402763_90,7.050000190734863,5.988893449306488
86,86,3,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402754_40_dgl_group.pkl,-2.0200000000000005,5.38,7.4,10,14,14,lig_cmet_CHEMBL3402755_4200,lig_cmet_CHEMBL3402754_40,7.400000095367432,4.508971869945526
87,87,3,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402751_2100_dgl_group.pkl,-0.2999999999999998,5.38,5.68,10,15,15,lig_cmet_CHEMBL3402755_4200,lig_cmet_CHEMBL3402751_2100,5.679999828338623,4.957322835922241
88,88,3,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402747_3400_dgl_group.pkl,-0.0899999999999998,5.38,5.47,10,16,16,lig_cmet_CHEMBL3402755_4200,lig_cmet_CHEMBL3402747_3400,5.46999979019165,4.041626572608948
89,89,3,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402752_30000_dgl_group.pkl,0.8600000000000003,5.38,4.52,10,17,17,lig_cmet_CHEMBL3402755_4200,lig_cmet_CHEMBL3402752_30000,4.519999980926514,4.303325653076172
90,90,3,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402742_23_dgl_group.pkl,-2.26,5.38,7.64,10,18,18,lig_cmet_CHEMBL3402755_4200,lig_cmet_CHEMBL3402742_23,7.639999866485596,6.163172245025635
91,91,3,cmet//lig_cmet_CHEMBL3402755_4200_dgl_group.pkl,cmet//lig_cmet_CHEMBL3402758_10_dgl_group.pkl,-2.62,5.38,8.0,10,19,19,lig_cmet_CHEMBL3402755_4200,lig_cmet_CHEMBL3402758_10,8.0,5.150287225842476
