,reference_num,Ligand1,Ligand2,Lable,Lable1,Lable2,Rank1,Rank2,Rank,Ligand1_num,Ligand2_num,dir_1,dir_2,Label,Label1,Label2,lig2,lig1
10,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_10.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_7.pkl,-1.151267675330649,6.769551078621726,7.920818753952375,10,24,24,lig_10,lig_7,AAK1_pose/AAK1_lig_10.pkl,AAK1_pose/AAK1_lig_7.pkl,-1.151267675330649,6.769551078621726,7.920818753952375,lig_7,lig_10
11,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_25.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_7.pkl,-1.5440680443502757,6.376750709602099,7.920818753952375,11,24,24,lig_25,lig_7,AAK1_pose/AAK1_lig_25.pkl,AAK1_pose/AAK1_lig_7.pkl,-1.5440680443502757,6.376750709602099,7.920818753952375,lig_7,lig_25
12,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_31.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_7.pkl,0.2158583859271683,8.136677139879543,7.920818753952375,12,24,24,lig_31,lig_7,AAK1_pose/AAK1_lig_31.pkl,AAK1_pose/AAK1_lig_7.pkl,0.2158583859271683,8.136677139879543,7.920818753952375,lig_7,lig_31
13,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_(S)-32.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_7.pkl,0.4559319556497243,8.3767507096021,7.920818753952375,13,24,24,lig_(S)-32,lig_7,AAK1_pose/AAK1_lig_(S)-32.pkl,AAK1_pose/AAK1_lig_7.pkl,0.4559319556497243,8.3767507096021,7.920818753952375,lig_7,lig_(S)-32
14,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_23.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_7.pkl,-0.5642714304385628,7.356547323513812,7.920818753952375,14,24,24,lig_23,lig_7,AAK1_pose/AAK1_lig_23.pkl,AAK1_pose/AAK1_lig_7.pkl,-0.5642714304385628,7.356547323513812,7.920818753952375,lig_7,lig_23
15,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_16.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_7.pkl,-0.9208187539523748,7.0,7.920818753952375,15,24,24,lig_16,lig_7,AAK1_pose/AAK1_lig_16.pkl,AAK1_pose/AAK1_lig_7.pkl,-0.9208187539523748,7.0,7.920818753952375,lig_7,lig_16
16,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_15.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_7.pkl,-1.2430380486862944,6.6777807052660805,7.920818753952375,16,24,24,lig_15,lig_7,AAK1_pose/AAK1_lig_15.pkl,AAK1_pose/AAK1_lig_7.pkl,-1.2430380486862944,6.6777807052660805,7.920818753952375,lig_7,lig_15
17,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_9.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_7.pkl,-1.5440680443502757,6.376750709602099,7.920818753952375,17,24,24,lig_9,lig_7,AAK1_pose/AAK1_lig_9.pkl,AAK1_pose/AAK1_lig_7.pkl,-1.5440680443502757,6.376750709602099,7.920818753952375,lig_7,lig_9
18,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_30.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_7.pkl,-0.2430380486862953,7.67778070526608,7.920818753952375,18,24,24,lig_30,lig_7,AAK1_pose/AAK1_lig_30.pkl,AAK1_pose/AAK1_lig_7.pkl,-0.2430380486862953,7.67778070526608,7.920818753952375,lig_7,lig_30
19,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_(R)-32.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_7.pkl,-0.2632414347745815,7.657577319177793,7.920818753952375,19,24,24,lig_(R)-32,lig_7,AAK1_pose/AAK1_lig_(R)-32.pkl,AAK1_pose/AAK1_lig_7.pkl,-0.2632414347745815,7.657577319177793,7.920818753952375,lig_7,lig_(R)-32
20,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_22.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_7.pkl,0.2867895565493707,8.207608310501746,7.920818753952375,20,24,24,lig_22,lig_7,AAK1_pose/AAK1_lig_22.pkl,AAK1_pose/AAK1_lig_7.pkl,0.2867895565493707,8.207608310501746,7.920818753952375,lig_7,lig_22
21,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_24.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_7.pkl,-1.5228787452803374,6.3979400086720375,7.920818753952375,21,24,24,lig_24,lig_7,AAK1_pose/AAK1_lig_24.pkl,AAK1_pose/AAK1_lig_7.pkl,-1.5228787452803374,6.3979400086720375,7.920818753952375,lig_7,lig_24
22,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_(S)-31.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_7.pkl,0.3157532524846882,8.236572006437063,7.920818753952375,22,24,24,lig_(S)-31,lig_7,AAK1_pose/AAK1_lig_(S)-31.pkl,AAK1_pose/AAK1_lig_7.pkl,0.3157532524846882,8.236572006437063,7.920818753952375,lig_7,lig_(S)-31
23,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_21.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_7.pkl,-0.3010299956639812,7.619788758288394,7.920818753952375,23,24,24,lig_21,lig_7,AAK1_pose/AAK1_lig_21.pkl,AAK1_pose/AAK1_lig_7.pkl,-0.3010299956639812,7.619788758288394,7.920818753952375,lig_7,lig_21
24,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_(S)-11.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_7.pkl,-0.3979400086720375,7.522878745280337,7.920818753952375,25,24,25,lig_(S)-11,lig_7,AAK1_pose/AAK1_lig_(S)-11.pkl,AAK1_pose/AAK1_lig_7.pkl,-0.3979400086720375,7.522878745280337,7.920818753952375,lig_7,lig_(S)-11
25,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_(R)-21.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_7.pkl,-0.8985423592412225,7.022276394711152,7.920818753952375,26,24,26,lig_(R)-21,lig_7,AAK1_pose/AAK1_lig_(R)-21.pkl,AAK1_pose/AAK1_lig_7.pkl,-0.8985423592412225,7.022276394711152,7.920818753952375,lig_7,lig_(R)-21
26,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_33.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_7.pkl,-1.8239087409443189,6.096910013008056,7.920818753952375,27,24,27,lig_33,lig_7,AAK1_pose/AAK1_lig_33.pkl,AAK1_pose/AAK1_lig_7.pkl,-1.8239087409443189,6.096910013008056,7.920818753952375,lig_7,lig_33
27,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_12.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_7.pkl,-1.3979400086720375,6.522878745280337,7.920818753952375,28,24,28,lig_12,lig_7,AAK1_pose/AAK1_lig_12.pkl,AAK1_pose/AAK1_lig_7.pkl,-1.3979400086720375,6.522878745280337,7.920818753952375,lig_7,lig_12
28,1,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_19.pkl,/home/user-home/yujie/0_PBCNetv2/data_BindingDB/Selection/selection_pose/AAK1_pose/AAK1_lig_7.pkl,-0.9622114391106004,6.958607314841775,7.920818753952375,29,24,29,lig_19,lig_7,AAK1_pose/AAK1_lig_19.pkl,AAK1_pose/AAK1_lig_7.pkl,-0.9622114391106004,6.958607314841775,7.920818753952375,lig_7,lig_19
